open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp
1713361200000,62834.7,62974.88,62711.54,62755.35,244.61559,1713361499999,15374801.11911790,10408,128.29778000,8065948.66508280,0,2024-04-17 13:40:00+00:00
1713361500000,62755.35,62968.0,62676.82,62686.01,319.45985,1713361799999,20062497.34024960,9813,177.69889000,11158449.44205720,0,2024-04-17 13:45:00+00:00
1713361800000,62686.0,62782.18,62601.93,62730.17,329.05502,1713362099999,20629453.66699040,9805,184.95022000,11594314.79447860,0,2024-04-17 13:50:00+00:00
1713362100000,62730.16,62730.17,62601.39,62635.88,108.18959,1713362399999,6778702.74335890,5666,35.12108000,2200631.24163170,0,2024-04-17 13:55:00+00:00
1713362400000,62635.88,62657.55,62218.0,62276.71,319.48002,1713362699999,19932938.08394510,21004,108.76043000,6783758.65919200,0,2024-04-17 14:00:00+00:00
1713362700000,62276.7,62318.0,61875.0,62214.67,628.19578,1713362999999,38989350.69064670,27623,235.40667000,14611083.03813020,0,2024-04-17 14:05:00+00:00
1713363000000,62214.66,62214.67,61917.95,62115.23,272.37635,1713363299999,16904354.18025190,12851,114.80799000,7124983.55605500,0,2024-04-17 14:10:00+00:00
1713363300000,62115.22,62158.54,61272.3,61510.06,1052.24686,1713363599999,64899716.05488160,38566,342.06739000,21088794.29951290,0,2024-04-17 14:15:00+00:00
1713363600000,61510.07,61582.71,61034.57,61324.36,1138.28151,1713363899999,69803351.63450110,35062,466.47252000,28613149.29205720,0,2024-04-17 14:20:00+00:00
1713363900000,61324.36,61562.15,61314.72,61492.65,540.34072,1713364199999,33207818.98606260,24123,334.62929000,20564019.70546220,0,2024-04-17 14:25:00+00:00
1713364200000,61492.65,61527.29,60855.01,60932.88,925.47781,1713364499999,56608465.03136320,29719,300.14958000,18383858.10117060,0,2024-04-17 14:30:00+00:00
1713364500000,60932.88,61487.81,60741.0,61471.56,808.26473,1713364799999,49408521.34872000,32647,401.36396000,24556230.91099620,0,2024-04-17 14:35:00+00:00
1713364800000,61471.55,61867.78,61350.0,61833.31,567.44617,1713365099999,34982471.51586050,28058,324.72839000,20019527.24077290,0,2024-04-17 14:40:00+00:00
1713365100000,61833.3,61957.98,61661.89,61713.14,339.17074,1713365399999,20962513.33748630,18727,141.90675000,8771136.85257310,0,2024-04-17 14:45:00+00:00
1713365400000,61713.13,61720.64,61228.69,61295.53,393.01415,1713365699999,24161995.60752500,24705,157.48099000,9678955.29661120,0,2024-04-17 14:50:00+00:00
1713365700000,61295.53,61423.49,61098.14,61279.66,378.91927,1713365999999,23209978.95715430,14792,191.64066000,11737708.94558530,0,2024-04-17 14:55:00+00:00
1713366000000,61279.65,61538.35,60968.0,61054.55,448.06612,1713366299999,27437842.86701080,24062,213.04077000,13050854.25764980,0,2024-04-17 15:00:00+00:00
1713366300000,61054.56,61218.0,60939.37,61058.89,347.68397,1713366599999,21235461.96840470,38012,196.89578000,12026105.81103370,0,2024-04-17 15:05:00+00:00
1713366600000,61058.88,61182.64,60743.71,60802.94,532.47447,1713366899999,32433844.83878930,30840,214.42574000,13061719.56093250,0,2024-04-17 15:10:00+00:00
1713366900000,60798.37,61113.8,60640.0,60868.0,667.98388,1713367199999,40668554.67262040,27829,334.34191000,20362408.81847110,0,2024-04-17 15:15:00+00:00
1713367200000,60868.01,61060.74,60790.0,61055.45,423.47269,1713367499999,25815254.18799710,21323,217.19871000,13240475.35021340,0,2024-04-17 15:20:00+00:00
1713367500000,61055.45,61100.0,60423.21,60423.21,752.61016,1713367799999,45671915.31482790,28274,309.67284000,18801023.67510270,0,2024-04-17 15:25:00+00:00
1713367800000,60423.22,60561.0,60021.2,60193.36,1243.65318,1713368099999,74924630.83623160,38888,431.05489000,25976443.13680320,0,2024-04-17 15:30:00+00:00
1713368100000,60193.37,60600.0,60121.04,60344.94,731.10987,1713368399999,44152625.58525910,23601,410.02295000,24761843.08536950,0,2024-04-17 15:35:00+00:00
1713368400000,60344.94,60448.08,59888.0,60448.08,1305.9286,1713368699999,78492579.86495120,46267,456.12087000,27433299.61838260,0,2024-04-17 15:40:00+00:00
1713368700000,60448.07,60715.05,60086.14,60435.99,955.912,1713368999999,57744974.77544030,33510,486.48121000,29387598.77845070,0,2024-04-17 15:45:00+00:00
1713369000000,60435.98,60714.16,60321.44,60486.63,482.17356,1713369299999,29173653.37692060,22710,227.35538000,13756674.38840900,0,2024-04-17 15:50:00+00:00
1713369300000,60486.62,60500.0,60288.0,60304.95,321.95893,1713369599999,19452387.85600280,16707,147.95669000,8938944.79263950,0,2024-04-17 15:55:00+00:00
1713369600000,60304.95,60421.93,60060.0,60060.02,357.82645,1713369899999,21562209.63389720,22857,151.40399000,9124234.19690990,0,2024-04-17 16:00:00+00:00
1713369900000,60060.02,60445.31,59678.16,60409.57,1176.79856,1713370199999,70635328.26672520,39136,469.79902000,28211032.54731670,0,2024-04-17 16:05:00+00:00
1713370200000,60409.57,61050.0,60350.0,60977.04,814.28045,1713370499999,49472283.57675090,29872,479.25204000,29114412.12120920,0,2024-04-17 16:10:00+00:00
1713370500000,60977.05,61100.0,60580.0,60637.64,499.34811,1713370799999,30382928.75921880,23350,212.51938000,12929666.93842250,0,2024-04-17 16:15:00+00:00
1713370800000,60637.11,60718.0,60438.61,60536.77,642.81015,1713371099999,38936057.95015710,25426,273.34223000,16554342.05957550,0,2024-04-17 16:20:00+00:00
1713371100000,60536.76,60803.98,60536.76,60751.83,272.06977,1713371399999,16519580.17518210,12360,123.74979000,7513962.04638390,0,2024-04-17 16:25:00+00:00
1713371400000,60751.84,60779.38,60538.5,60737.45,167.25251,1713371699999,10150860.48244330,9447,89.36197000,5423924.34308550,0,2024-04-17 16:30:00+00:00
1713371700000,60737.44,60754.15,60266.09,60308.68,606.14877,1713371999999,36633986.18780470,21040,235.81442000,14248251.58242120,0,2024-04-17 16:35:00+00:00
1713372000000,60308.67,60394.74,60050.0,60100.57,482.11268,1713372299999,29038962.82893590,28606,257.48804000,15513267.01782490,0,2024-04-17 16:40:00+00:00
1713372300000,60100.58,60384.48,59901.11,60284.75,370.12378,1713372599999,22242083.27874720,21983,182.87428000,10991481.88900980,0,2024-04-17 16:45:00+00:00
1713372600000,60284.74,60442.85,60261.27,60442.84,203.97626,1713372899999,12310161.50562340,9208,113.57106000,6854160.48924730,0,2024-04-17 16:50:00+00:00
1713372900000,60442.85,60442.85,60100.58,60194.95,182.73434,1713373199999,11006543.76155210,9580,77.70751000,4680001.32105060,0,2024-04-17 16:55:00+00:00
1713373200000,60194.96,60485.0,60119.11,60421.14,192.78386,1713373499999,11635665.92219040,9324,108.72109000,6561831.75137740,0,2024-04-17 17:00:00+00:00
1713373500000,60421.15,60572.66,60241.47,60488.32,246.7107,1713373799999,14912480.25483850,11486,124.72892000,7539837.16840390,0,2024-04-17 17:05:00+00:00
1713373800000,60488.33,60530.25,60289.85,60357.24,187.96585,1713374099999,11356868.26830200,8062,95.14419000,5747544.91465930,0,2024-04-17 17:10:00+00:00
1713374100000,60357.25,60709.36,60357.24,60639.66,330.63108,1713374399999,20037202.28183690,13294,189.21566000,11463933.28408640,0,2024-04-17 17:15:00+00:00
1713374400000,60639.66,60699.61,60560.01,60675.58,142.89459,1713374699999,8665391.34180160,7646,87.43328000,5302124.14550450,0,2024-04-17 17:20:00+00:00
1713374700000,60675.57,60800.0,60634.8,60765.3,163.23256,1713374999999,9914146.06771890,8428,97.82940000,5942105.89721670,0,2024-04-17 17:25:00+00:00
1713375000000,60765.3,60853.47,60617.83,60626.22,136.72019,1713375299999,8301252.34639620,9264,70.78409000,4298091.21904490,0,2024-04-17 17:30:00+00:00
1713375300000,60626.23,60908.76,60578.11,60822.83,264.56949,1713375599999,16066897.94967150,8497,162.46765000,9870434.78471990,0,2024-04-17 17:35:00+00:00
1713375600000,60822.82,60909.15,60694.2,60753.09,153.93253,1713375899999,9360032.21592240,7504,78.07581000,4747370.62274090,0,2024-04-17 17:40:00+00:00
1713375900000,60753.08,60998.87,60607.22,60927.22,251.23224,1713376199999,15276406.08745170,9235,156.20506000,9501689.98849630,0,2024-04-17 17:45:00+00:00
1713376200000,60927.21,61067.18,60890.87,61066.9,146.45206,1713376499999,8928847.17876250,6880,100.49255000,6126699.38542560,0,2024-04-17 17:50:00+00:00
1713376500000,61066.9,61365.98,61048.48,61275.37,304.17667,1713376799999,18626989.28381050,15655,159.70383000,9780043.90811870,0,2024-04-17 17:55:00+00:00
1713376800000,61275.36,61779.99,61159.42,61739.02,411.73293,1713377099999,25311245.69551720,18266,253.83817000,15608222.40511600,0,2024-04-17 18:00:00+00:00
1713377100000,61739.01,61780.0,61521.7,61623.18,458.15852,1713377399999,28254638.45327970,17646,223.14294000,13761129.74706910,0,2024-04-17 18:05:00+00:00
1713377400000,61623.19,61780.0,61568.0,61659.04,229.41359,1713377699999,14150003.45647290,10127,125.12129000,7717517.46144870,0,2024-04-17 18:10:00+00:00
1713377700000,61659.05,61718.0,61518.01,61638.87,253.52665,1713377999999,15621041.85952960,9483,137.88323000,8496442.94593220,0,2024-04-17 18:15:00+00:00
1713378000000,61638.87,61956.12,61623.18,61913.94,304.75991,1713378299999,18831636.69904640,11302,196.55122000,12145076.26153800,0,2024-04-17 18:20:00+00:00
1713378300000,61913.93,61956.42,61756.2,61790.73,189.76521,1713378599999,11734062.21723070,7980,87.55509000,5414257.21784040,0,2024-04-17 18:25:00+00:00
1713378600000,61790.73,61826.09,61486.86,61529.14,326.43136,1713378899999,20122814.64528600,11382,91.40121000,5634913.09580880,0,2024-04-17 18:30:00+00:00
1713378900000,61529.14,61617.99,61435.57,61523.62,170.13268,1713379199999,10469860.06704320,10323,90.17362000,5549211.84969720,0,2024-04-17 18:35:00+00:00
1713379200000,61523.62,61852.69,61521.13,61819.1,206.2272,1713379499999,12721998.23101260,8958,143.16508000,8831118.37825560,0,2024-04-17 18:40:00+00:00
1713379500000,61819.09,61819.1,61606.56,61613.06,116.32433,1713379799999,7179225.59627620,5563,45.56387000,2812191.30048960,0,2024-04-17 18:45:00+00:00
1713379800000,61613.06,61678.99,61435.54,61457.92,114.27766,1713380099999,7035061.76745060,7129,45.53357000,2803802.09232910,0,2024-04-17 18:50:00+00:00
1713380100000,61457.91,61518.0,61386.71,61445.57,120.03689,1713380399999,7376667.99784920,6343,50.28007000,3089901.33677960,0,2024-04-17 18:55:00+00:00
1713380400000,61445.57,61473.94,61183.34,61193.39,186.24027,1713380699999,11414928.68462880,9266,86.09599000,5276700.15231970,0,2024-04-17 19:00:00+00:00
1713380700000,61193.39,61277.38,61052.92,61081.46,193.82358,1713380999999,11853653.54990110,7742,76.90873000,4704499.97478960,0,2024-04-17 19:05:00+00:00
1713381000000,61081.47,61267.99,61061.74,61159.42,118.04993,1713381299999,7224797.02108580,6082,59.95586000,3668996.73034270,0,2024-04-17 19:10:00+00:00
1713381300000,61159.43,61268.0,61060.83,61168.02,113.31062,1713381599999,6932495.41930870,5716,71.47381000,4373343.74046020,0,2024-04-17 19:15:00+00:00
1713381600000,61168.02,61192.49,60900.0,60967.23,174.94525,1713381899999,10678385.92692980,8332,64.11839000,3913378.46933400,0,2024-04-17 19:20:00+00:00
1713381900000,60967.23,61067.83,60921.43,60997.51,121.88049,1713382199999,7434484.71756470,5648,64.77538000,3951160.75799320,0,2024-04-17 19:25:00+00:00
1713382200000,60997.51,61232.32,60997.51,61215.55,132.6232,1713382499999,8107158.03265600,6025,81.63620000,4991690.84767430,0,2024-04-17 19:30:00+00:00
1713382500000,61215.56,61217.4,60836.53,60846.82,130.88525,1713382799999,7989542.94161500,6735,45.32717000,2767682.65581560,0,2024-04-17 19:35:00+00:00
1713382800000,60846.83,60960.88,60727.38,60958.81,168.15087,1713383099999,10229884.26749090,9058,91.57606000,5572283.12894320,0,2024-04-17 19:40:00+00:00
1713383100000,60958.8,61204.47,60910.62,61201.58,146.19752,1713383399999,8929705.84618380,7938,86.98513000,5312900.95115240,0,2024-04-17 19:45:00+00:00
1713383400000,61201.57,61325.95,61079.98,61230.09,142.69307,1713383699999,8734762.24134010,7303,94.34484000,5775412.69100970,0,2024-04-17 19:50:00+00:00
1713383700000,61230.1,61239.47,60991.33,61022.35,263.95288,1713383999999,16129221.72896360,8739,97.71882000,5972320.74087930,0,2024-04-17 19:55:00+00:00
1713384000000,61022.36,61233.56,61002.27,61178.21,253.32011,1713384299999,15483223.62115050,11998,113.74539000,6953026.23172820,0,2024-04-17 20:00:00+00:00
1713384300000,61178.21,61178.22,60985.5,61101.45,88.16524,1713384599999,5383665.86157740,5186,36.50971000,2229299.31745610,0,2024-04-17 20:05:00+00:00
1713384600000,61101.44,61101.45,60918.24,61037.95,89.34593,1713384899999,5449533.82884910,4935,34.43375000,2100303.14251200,0,2024-04-17 20:10:00+00:00
1713384900000,61037.96,61267.37,61000.0,61246.0,89.73976,1713385199999,5488233.51088020,5596,60.33300000,3689937.91986460,0,2024-04-17 20:15:00+00:00
1713385200000,61246.0,61371.32,61218.0,61330.64,67.2746,1713385499999,4123475.43942830,5495,38.19616000,2341330.93964110,0,2024-04-17 20:20:00+00:00
1713385500000,61330.64,61446.09,61232.5,61363.55,110.292,1713385799999,6766274.28912590,5199,78.79215000,4833928.08302170,0,2024-04-17 20:25:00+00:00
1713385800000,61363.55,61387.63,61293.94,61329.72,63.39351,1713386099999,3887766.36197770,4157,28.93559000,1774479.17008870,0,2024-04-17 20:30:00+00:00
1713386100000,61329.71,61457.58,61313.16,61333.74,86.04341,1713386399999,5282174.38820120,4409,44.50341000,2732245.14225360,0,2024-04-17 20:35:00+00:00
1713386400000,61333.74,61333.76,61149.99,61153.93,53.28574,1713386699999,3263171.09376110,4262,18.40570000,1127042.63635070,0,2024-04-17 20:40:00+00:00
1713386700000,61153.93,61245.93,60989.44,61000.01,101.45774,1713386999999,6199989.97895270,5675,31.01012000,1895235.74558060,0,2024-04-17 20:45:00+00:00
1713387000000,61000.0,61000.01,60800.0,60803.23,147.42665,1713387299999,8974320.70095630,7448,47.05840000,2864016.68920190,0,2024-04-17 20:50:00+00:00
1713387300000,60803.22,60888.07,60777.0,60846.79,57.6657,1713387599999,3507701.77885620,5058,25.44161000,1547624.48676580,0,2024-04-17 20:55:00+00:00
1713387600000,60846.79,61018.0,60846.78,60976.33,70.38524,1713387899999,4290365.09190870,5709,38.98548000,2376083.67855660,0,2024-04-17 21:00:00+00:00
1713387900000,60976.33,61225.13,60950.0,61225.13,86.38357,1713388199999,5277514.73980530,6179,59.67917000,3646787.05192100,0,2024-04-17 21:05:00+00:00
1713388200000,61225.13,61514.18,61225.12,61448.36,155.13503,1713388499999,9523610.57845350,8179,111.36474000,6835839.09834620,0,2024-04-17 21:10:00+00:00
1713388500000,61448.36,61655.17,61430.96,61646.62,139.87715,1713388799999,8612830.38903130,6765,91.45808000,5630395.37726960,0,2024-04-17 21:15:00+00:00
1713388800000,61646.62,61660.0,61548.34,61619.79,160.65446,1713389099999,9896099.40547500,5031,81.15840000,4998965.17102780,0,2024-04-17 21:20:00+00:00
1713389100000,61619.8,61660.05,61345.17,61389.8,126.74439,1713389399999,7794810.49057870,6107,43.60798000,2682607.10962510,0,2024-04-17 21:25:00+00:00
1713389400000,61389.8,61544.49,61238.69,61315.5,113.88184,1713389699999,6988219.98003120,6677,39.95969000,2453094.79140740,0,2024-04-17 21:30:00+00:00
1713389700000,61315.49,61325.01,61195.32,61242.76,86.0444,1713389999999,5271619.69432100,4551,42.09607000,2579010.03645320,0,2024-04-17 21:35:00+00:00
1713390000000,61242.76,61242.77,61024.09,61118.0,91.12547,1713390299999,5570873.28626900,5310,33.78759000,2065512.09279080,0,2024-04-17 21:40:00+00:00
1713390300000,61117.99,61316.68,61086.45,61261.67,64.03799,1713390599999,3920230.63470350,5034,45.42312000,2780276.17215310,0,2024-04-17 21:45:00+00:00
1713390600000,61261.67,61261.68,61067.88,61258.99,81.22689,1713390899999,4969779.68327590,5040,50.38393000,3083390.41763110,0,2024-04-17 21:50:00+00:00
1713390900000,61259.0,61340.7,61238.63,61300.92,72.24489,1713391199999,4427322.00049170,3877,55.61926000,3408330.81143100,0,2024-04-17 21:55:00+00:00
1713391200000,61300.93,61355.08,61181.2,61217.4,116.61222,1713391499999,7144142.58661900,6863,61.43510000,3763917.72285570,0,2024-04-17 22:00:00+00:00
1713391500000,61217.39,61322.0,61160.34,61305.41,89.07928,1713391799999,5457176.30369360,6168,48.52633000,2972618.49085760,0,2024-04-17 22:05:00+00:00
1713391800000,61305.4,61316.34,61194.0,61263.55,58.14623,1713392099999,3561667.94398410,4257,25.65587000,1571553.33579440,0,2024-04-17 22:10:00+00:00
1713392100000,61263.55,61349.2,61254.2,61259.98,62.64591,1713392399999,3839660.17773740,4145,39.66102000,2430856.67304760,0,2024-04-17 22:15:00+00:00
1713392400000,61259.98,61418.0,61259.97,61367.59,59.57902,1713392699999,3655678.85098500,5030,35.15256000,2156697.45614790,0,2024-04-17 22:20:00+00:00
1713392700000,61367.59,61387.12,61318.0,61380.0,45.54349,1713392999999,2794112.12246190,2863,19.18228000,1176821.27104000,0,2024-04-17 22:25:00+00:00
1713393000000,61380.01,61543.66,61364.61,61519.7,111.17928,1713393299999,6832049.63936220,5845,72.64238000,4463593.71413410,0,2024-04-17 22:30:00+00:00
1713393300000,61519.71,61568.0,61427.0,61524.0,67.63245,1713393599999,4159003.69841720,4650,36.02224000,2214997.33843290,0,2024-04-17 22:35:00+00:00
1713393600000,61524.0,61601.8,61468.0,61507.26,63.43158,1713393899999,3902856.96982830,4734,30.40284000,1870558.88840430,0,2024-04-17 22:40:00+00:00
1713393900000,61507.26,61633.11,61478.26,61546.7,70.68191,1713394199999,4351466.67539550,4947,35.57517000,2190161.48176020,0,2024-04-17 22:45:00+00:00
1713394200000,61546.7,61599.91,61507.24,61596.88,60.58751,1713394499999,3728731.41835450,3793,43.90883000,2702151.84910240,0,2024-04-17 22:50:00+00:00
1713394500000,61596.87,61719.29,61592.53,61689.94,84.88652,1713394799999,5233150.42250400,4479,67.11332000,4137696.95865350,0,2024-04-17 22:55:00+00:00
1713394800000,61689.95,61703.44,61594.2,61603.72,47.56765,1713395099999,2931246.48238670,3101,27.09848000,1669784.09446470,0,2024-04-17 23:00:00+00:00
1713395100000,61603.72,61763.07,61544.11,61708.67,101.61622,1713395399999,6265748.66690150,6157,65.09160000,4014141.76790670,0,2024-04-17 23:05:00+00:00
1713395400000,61708.67,61723.6,61582.79,61582.79,64.89749,1713395699999,4001339.13024950,4037,16.81422000,1036488.90589720,0,2024-04-17 23:10:00+00:00
1713395700000,61582.79,61582.8,61391.3,61391.31,84.14852,1713395999999,5172616.28741770,5629,32.35316000,1988422.64432470,0,2024-04-17 23:15:00+00:00
1713396000000,61391.31,61420.29,61371.0,61389.76,68.83879,1713396299999,4226092.80627020,3700,30.18638000,1853091.90806380,0,2024-04-17 23:20:00+00:00
1713396300000,61389.75,61389.76,61255.14,61275.36,79.2483,1713396599999,4857713.29886210,5052,36.38129000,2229918.08642070,0,2024-04-17 23:25:00+00:00
1713396600000,61275.36,61311.35,61194.93,61294.5,81.83076,1713396899999,5011484.74543520,5362,36.57038000,2240038.95565490,0,2024-04-17 23:30:00+00:00
1713396900000,61294.5,61337.23,61285.2,61328.47,52.57596,1713397199999,3223552.80572470,3176,36.56297000,2241762.73843760,0,2024-04-17 23:35:00+00:00
1713397200000,61328.46,61367.16,61247.44,61321.95,54.60956,1713397499999,3347392.04222770,3120,35.13185000,2153321.47520220,0,2024-04-17 23:40:00+00:00
1713397500000,61321.94,61352.44,61296.41,61323.62,31.81258,1713397799999,1950961.17909620,3142,17.01245000,1043284.12566500,0,2024-04-17 23:45:00+00:00
1713397800000,61323.61,61377.0,61290.74,61290.74,48.4593,1713398099999,2972039.72669170,3149,12.05403000,739311.85400520,0,2024-04-17 23:50:00+00:00
1713398100000,61290.75,61290.75,61239.61,61277.37,50.08994,1713398399999,3068615.25132160,2550,33.80819000,2071152.86885110,0,2024-04-17 23:55:00+00:00
1713398400000,61277.38,61406.9,61139.05,61386.41,117.66022,1713398699999,7210263.72304390,6105,61.03261000,3740027.54090410,0,2024-04-18 00:00:00+00:00
1713398700000,61386.42,61490.8,61139.05,61270.4,155.02332,1713398999999,9510921.71044060,9316,73.77004000,4526499.26452250,0,2024-04-18 00:05:00+00:00
1713399000000,61270.4,61274.4,61059.98,61118.0,235.54694,1713399299999,14400576.27265720,7729,51.94962000,3175141.50755370,0,2024-04-18 00:10:00+00:00
1713399300000,61118.0,61118.0,61000.0,61055.99,156.48029,1713399599999,9552985.58078440,7198,60.12609000,3670530.99499400,0,2024-04-18 00:15:00+00:00
1713399600000,61055.99,61133.17,61031.15,61051.99,161.2488,1713399899999,9850643.96452450,6903,70.97865000,4335900.96865080,0,2024-04-18 00:20:00+00:00
1713399900000,61051.99,61225.72,60939.92,61168.01,154.75618,1713400199999,9449009.31673050,7701,58.68547000,3584278.66071390,0,2024-04-18 00:25:00+00:00
1713400200000,61168.0,61184.0,61021.54,61030.0,106.06503,1713400499999,6476543.86067290,6243,43.65547000,2665484.27713680,0,2024-04-18 00:30:00+00:00
1713400500000,61030.01,61147.61,60948.82,61147.58,100.32943,1713400799999,6124163.18443710,5364,40.99572000,2503203.88120360,0,2024-04-18 00:35:00+00:00
1713400800000,61147.58,61272.0,61147.58,61212.0,131.11108,1713401099999,8028740.05176960,5612,57.46235000,3518336.57093210,0,2024-04-18 00:40:00+00:00
1713401100000,61212.0,61429.2,61190.46,61426.0,125.79969,1713401399999,7708975.10486120,7813,98.55923000,6039798.30662880,0,2024-04-18 00:45:00+00:00
1713401400000,61425.99,61515.65,61359.09,61369.99,116.00848,1713401699999,7127411.02507910,5605,62.62143000,3847876.15087180,0,2024-04-18 00:50:00+00:00
1713401700000,61369.99,61525.91,61346.0,61514.69,84.3642,1713401999999,5183639.53469270,6782,60.79028000,3735302.14074300,0,2024-04-18 00:55:00+00:00
1713402000000,61514.68,61621.14,61492.01,61603.99,91.43285,1713402299999,5628813.44727440,5941,63.54804000,3912261.49483800,0,2024-04-18 01:00:00+00:00
1713402300000,61603.99,61648.0,61486.87,61602.08,120.97014,1713402599999,7447188.39975180,5583,43.90430000,2702883.80042950,0,2024-04-18 01:05:00+00:00
1713402600000,61602.08,61666.0,61536.23,61587.99,99.9727,1713402899999,6157033.96732430,5304,46.52495000,2864949.94534080,0,2024-04-18 01:10:00+00:00
1713402900000,61588.0,61607.96,61382.92,61467.99,139.52276,1713403199999,8575232.71226320,6065,52.98758000,3255894.47145260,0,2024-04-18 01:15:00+00:00
1713403200000,61467.99,61504.35,61400.0,61428.0,59.21966,1713403499999,3639529.56415040,4547,22.89388000,1406977.85589400,0,2024-04-18 01:20:00+00:00
1713403500000,61428.0,61641.72,61428.0,61592.0,159.15319,1713403799999,9800440.21504960,6050,90.79308000,5589678.68969370,0,2024-04-18 01:25:00+00:00
1713403800000,61592.0,61592.0,61420.28,61544.01,94.24072,1713404099999,5794307.46822700,5294,37.66767000,2315566.95954430,0,2024-04-18 01:30:00+00:00
1713404100000,61544.01,61592.0,61496.0,61576.63,86.86861,1713404399999,5346964.81303340,4199,50.46046000,3105866.38875400,0,2024-04-18 01:35:00+00:00
1713404400000,61576.63,61587.01,61502.0,61522.0,84.02129,1713404699999,5170979.74851250,3444,39.59352000,2436628.79106410,0,2024-04-18 01:40:00+00:00
1713404700000,61522.01,61576.0,61496.15,61571.59,40.14563,1713404999999,2470802.39462430,3321,20.31790000,1250456.66340250,0,2024-04-18 01:45:00+00:00
1713405000000,61571.6,61588.0,61450.75,61463.58,71.15604,1713405299999,4376842.48471500,3847,18.33070000,1127795.44530050,0,2024-04-18 01:50:00+00:00
1713405300000,61463.58,61655.5,61454.87,61639.26,70.19572,1713405599999,4322340.85729610,3541,54.46820000,3354099.34025770,0,2024-04-18 01:55:00+00:00
1713405600000,61639.26,61780.0,61576.64,61780.0,72.41701,1713405899999,4467913.00775410,5965,48.07568000,2966477.33598730,0,2024-04-18 02:00:00+00:00
1713405900000,61779.99,61920.0,61760.0,61840.0,115.30674,1713406199999,7132473.99803690,6467,78.72373000,4869104.00669180,0,2024-04-18 02:05:00+00:00
1713406200000,61840.01,61850.0,61710.14,61722.51,72.50279,1713406499999,4479811.05584320,4035,22.59669000,1396124.86867850,0,2024-04-18 02:10:00+00:00
1713406500000,61722.51,61722.52,61530.93,61549.73,92.20451,1713406799999,5680267.97658780,4852,27.37774000,1686378.36227230,0,2024-04-18 02:15:00+00:00
1713406800000,61549.74,61551.54,61457.73,61509.0,73.76246,1713407099999,4536026.77200830,3968,21.49227000,1321930.46997910,0,2024-04-18 02:20:00+00:00
1713407100000,61509.01,61544.04,61501.0,61510.0,38.68688,1713407399999,2380258.40468020,2832,20.54239000,1263865.93740470,0,2024-04-18 02:25:00+00:00
1713407400000,61510.0,61584.0,61491.0,61564.0,58.17842,1713407699999,3579569.36856970,2628,25.86972000,1591761.04994650,0,2024-04-18 02:30:00+00:00
1713407700000,61564.01,61611.69,61501.01,61600.01,51.66587,1713407999999,3180099.40100170,3135,27.81523000,1712135.50628850,0,2024-04-18 02:35:00+00:00
1713408000000,61600.0,61704.75,61577.2,61607.54,56.37625,1713408299999,3476029.40594840,3776,24.38374000,1503414.16545020,0,2024-04-18 02:40:00+00:00
1713408300000,61607.54,61696.37,61552.0,61594.2,47.1106,1713408599999,2903498.90704830,3960,22.16346000,1365784.22595030,0,2024-04-18 02:45:00+00:00
1713408600000,61594.21,61666.43,61552.94,61632.32,75.29724,1713408899999,4638308.05643870,3312,54.08690000,3331595.32178810,0,2024-04-18 02:50:00+00:00
1713408900000,61632.32,61696.36,61602.6,61666.43,50.23852,1713409199999,3097026.05798790,2969,21.42902000,1321175.49746630,0,2024-04-18 02:55:00+00:00
1713409200000,61666.42,61886.97,61666.42,61807.99,82.83923,1713409499999,5119130.07626950,5941,52.68091000,3255418.34150310,0,2024-04-18 03:00:00+00:00
1713409500000,61807.99,62107.97,61807.99,62081.47,279.32124,1713409799999,17319152.45504840,10475,163.18138000,10116390.70773220,0,2024-04-18 03:05:00+00:00
1713409800000,62081.48,62150.85,61986.51,62073.4,94.36366,1713410099999,5856330.43231440,5327,50.65491000,3144013.62998840,0,2024-04-18 03:10:00+00:00
1713410100000,62073.39,62085.41,61976.1,61997.44,80.7876,1713410399999,5010587.99279550,3994,39.39310000,2443218.08750590,0,2024-04-18 03:15:00+00:00
1713410400000,61997.44,62200.99,61930.02,62070.1,142.3919,1713410699999,8834227.74539660,6112,70.66111000,4385066.89131030,0,2024-04-18 03:20:00+00:00
1713410700000,62070.11,62127.65,61925.95,61942.12,105.59542,1713410999999,6550636.09008420,4885,33.84866000,2100700.06187700,0,2024-04-18 03:25:00+00:00
1713411000000,61942.12,62079.99,61847.49,62051.05,129.03916,1713411299999,7996436.13016150,6220,80.22558000,4972643.18384590,0,2024-04-18 03:30:00+00:00
1713411300000,62051.05,62229.9,62051.04,62122.52,209.47711,1713411599999,13016315.16073200,7587,128.60613000,7991278.63312630,0,2024-04-18 03:35:00+00:00
1713411600000,62122.53,62175.19,62021.05,62039.3,148.40761,1713411899999,9215292.57847270,5340,96.72795000,6006097.76795980,0,2024-04-18 03:40:00+00:00
1713411900000,62039.3,62090.0,61972.13,61993.2,134.25745,1713412199999,8327646.54164700,5638,85.99245000,5333745.83816630,0,2024-04-18 03:45:00+00:00
1713412200000,61993.19,62000.0,61950.4,61982.97,58.04015,1713412499999,3596549.70337480,3726,29.84142000,1849151.05200120,0,2024-04-18 03:50:00+00:00
